CountyID,DiseaseR,NOmean,NO2mean,NOxmean,O3mean,PM1mean
4012,5.8,30.70667608447489,27.524397260273975,74.66025028538813,44.335182648401826,18.918308219178083
3103,5.8,13.32424018005137,24.571511653481735,44.97334675944634,45.89103236512557,16.242290017237444
3355,5.8,4.4561772138127855,16.26015656940639,23.06048914063927,46.968128261586756,14.181514675913244
5711,5.8,18.322882248858445,27.450555907534245,55.40076817922373,42.00127049086758,21.189659960045663
5554,5.8,5.554404623287671,18.71869868721461,26.72401398401827,42.355908162100455,19.610057933789957
5112,5.8,14.021579737442925,32.016240468036536,53.260621442161344,37.30439423515981,19.94652326864536
13003,5.8,17.456028824200914,22.5452725456621,49.10938926940639,44.72089155251142,19.138328909817353
12064,5.8,1.5623002283105025,9.103422945205478,11.490614726027397,51.715184931506855,17.482639269406395
12068,5.8,24.587976027397257,17.496643264840184,55.06705251141553,42.92012385844748,16.410517694063927
16076,5.8,5.6544327128008,14.89060635473573,21.719748360944067,44.39642621439555,14.788929687388128
14730,5.8,1.1846787671232877,8.737130479452054,10.5473198630137,53.648471033105025,12.876714611872147
1057,5.7,1.777351198630137,9.151195719178082,10.867563641552511,53.445478139269404,13.468764497716892
3354,5.7,1.4200774714611872,9.910250780422375,12.083328484931506,50.38580281227169,14.08262353892694
6631,5.7,16.364679696533866,21.894480038065257,46.88430547126407,58.20264974104253,15.349133117050611
9780,5.7,5.51682872908048,7.025028872740297,15.369771007566209,70.5862400553379,7.480554148581621
9662,5.7,9.59804483849886,23.27703001328653,38.03458311146518,41.86161654138528,15.91790597506678
15002,5.7,20.81054897028006,28.71669118436453,60.32749381583866,46.404702739015974,18.424414491583903
14627,5.7,2.0254952625570772,12.445842237442923,15.54079355022831,55.066291152968034,15.56889223744292
5114,5.6,11.91249794520548,29.422313127853883,47.62989931506849,41.07131244292238,13.581839098173514
12052,5.6,13.080576484018264,21.316858447488585,41.303711757990875,52.325104452054795,19.84773858447489
15090,5.6,1.7656443870171232,10.480203699443493,13.076344433753425,50.2222752084475,15.11496348122146
16074,5.6,1.3206827627385844,5.683462334287671,5.780760528513127,52.0586011631016,11.502589167519405
5974,5.5,4.638222716894977,12.25182685502283,18.600713156392693,46.36976792237443,17.708988156392696
5111,5.5,28.687972146118724,40.4651180936073,84.05851957762559,39.956094920091324,20.837944206621003
6437,5.5,6.508791647670091,16.184752121268836,26.05637749331678,41.935394119311646,16.056155281006852
15084,5.5,9.087084136982305,15.84306398538813,29.516925287833903,46.69971830150685,15.628181104446346
16065,5.5,1.3046796719246572,5.7324245545119865,5.808393157210046,59.731301719078765,11.020292818368722
16052,5.5,5.392671577153539,16.12201892279566,22.56254742359703,44.34948782779795,15.81618089260388
14523,5.5,10.043424657534247,13.98253192541857,29.328884056316593,49.31762631278539,13.604606906392695
3257,5.4,2.1889293177511413,13.977267497260277,17.31615178293379,45.05901793869863,15.560752115239728
3359,5.4,2.209793991666667,13.13324719497717,16.514231969577626,46.32794121329908,14.171193085388127
6434,5.4,0.644202856974886,6.915298484106165,7.794878764581051,68.70312144167409,8.640803310555935
