CountyID,DiseaseRFeat,NOmean,NO2mean,PM1mean
7317,False,6.225605808432078,15.778080544114154,15.614025997539954
7111,False,26.189776536579622,37.339728540134985,18.42197758986073
9261,False,13.542515523238585,27.75136816229395,18.87356344076769
8226,False,3.9967751141552514,17.25685502283105,16.03308219178082
12069,False,1.3178105022831048,6.5679406392694055,15.070679223744289
12054,False,16.125931934931508,24.11239069634703,18.908897117579905
12067,False,2.132102739726028,9.208418949771689,16.982650114155252
1060,False,54.72598313356164,43.634579908675796,26.74677899543379
1002,False,74.7653779394977,48.33259860159818,21.399515182648408
3352,False,1.6024729081050233,11.151664372945206,14.09705168772831
5117,False,9.079494121004565,25.882826426940643,21.29043778538813
6412,False,24.569506021126326,39.711408716593795,20.581607195937785
6635,False,0.7409797254700343,7.711041250574485,12.666273069579622
9565,False,10.411678302872717,21.73406392527169,17.416738024889842
9663,False,39.80881901790982,32.18850708209218,20.993577706222887
9564,False,26.440184252580856,35.19823616409647,23.129197252565643
4012,False,30.706676084474893,27.524397260273968,18.918308219178087
3103,False,13.324240180051369,24.571511653481732,16.242290017237448
3355,False,4.4561772138127855,16.26015656940639,14.181514675913244
5711,False,18.322882248858445,27.450555907534245,21.189659960045663
5554,False,5.55440462328767,18.71869868721461,19.61005793378996
5112,False,14.021579737442925,32.016240468036536,19.94652326864536
13003,False,17.456028824200914,22.5452725456621,19.138328909817353
12064,False,1.5623002283105023,9.103422945205477,17.482639269406395
12068,False,24.587976027397257,17.496643264840184,16.410517694063927
16076,False,5.6544327128008,14.89060635473573,14.788929687388126
14730,False,1.1846787671232877,8.737130479452054,12.87671461187215
1057,False,1.777351198630137,9.151195719178082,13.468764497716892
3354,False,1.4200774714611872,9.910250780422377,14.08262353892694
6631,False,16.364679696533866,21.894480038065254,15.349133117050615
8222,False,21.60516837899543,35.21304794520548,18.114383561643837
8231,False,15.161678082191784,22.935730593607307,17.396227168949775
9780,False,5.516828729080481,7.025028872740298,7.480554148581621
9662,False,9.59804483849886,23.277030013286534,15.917905975066779
15002,False,20.81054897028006,28.716691184364535,18.424414491583907
14627,False,2.025495262557077,12.445842237442925,15.56889223744292
5114,False,11.91249794520548,29.422313127853883,13.581839098173516
12052,False,13.080576484018266,21.31685844748859,19.84773858447489
15090,False,1.7656443870171232,10.480203699443491,15.114963481221462
16074,False,1.3206827627385844,5.683462334287671,11.502589167519405
5974,False,4.638222716894976,12.25182685502283,17.708988156392696
5111,False,28.687972146118728,40.465118093607295,20.837944206621003
6437,False,6.508791647670091,16.184752121268836,16.056155281006852
9362,False,36.80939879954281,41.488230582990866,18.69108733012272
15084,False,9.087084136982305,15.843063985388131,15.628181104446346
16065,False,1.3046796719246572,5.7324245545119865,11.020292818368723
16052,False,5.39267157715354,16.12201892279566,15.816180892603882
14523,False,10.043424657534247,13.98253192541857,13.604606906392696
3257,False,2.1889293177511413,13.977267497260275,15.560752115239728
3359,False,2.209793991666667,13.13324719497717,14.171193085388126
5119,False,48.887216552511404,48.72846934931506,25.93642288812785
6434,False,0.644202856974886,6.915298484106165,8.640803310555935
7140,False,0.5860612358561644,6.5537546485547935,10.772350332438927
8121,False,47.086472602739725,40.21679509132421,19.002608447488587
12051,False,11.510985159817354,19.095638984018265,18.850976883561646
15082,False,2.2598275664083904,11.968883288527394,16.440307683238586
16053,False,4.5395774873384696,16.198489254364155,15.169831983436072
3357,False,4.731609817351599,16.39297123287671,20.02422226027397
5512,False,9.943512442922373,24.911911586758,20.608195947488586
5170,False,6.882842066210046,21.76297385844749,18.182844121004567
6632,False,3.0046848639962898,12.110601439715186,17.553453373396113
7319,False,13.280871483276256,27.052882775769984,21.552104540077618
8118,False,30.690276826484016,37.763022260273964,16.383099315068495
8221,False,9.8061700913242,24.253658675799088,14.933652968036533
5562,False,14.788225570776255,26.72051626712329,18.77581883561644
7334,False,5.789857608807647,17.97445031135388,17.3074890992734
7134,False,1.080801079910388,5.217788434055937,9.2373166013379
7211,False,14.372729922586188,24.172077154789953,17.27342930132192
12063,False,2.23948401826484,10.612276826484017,17.133553082191778
15003,False,15.700274173001526,26.510553723154487,20.034040186151067
15088,False,2.1846399772888128,12.63139013085902,15.949898598801374
15001,False,9.133078683398402,18.163347183490867,17.73386087965182
12061,False,4.4479666095890416,12.36139897260274,16.40977625570776
12062,False,3.0117968036529685,11.674561073059358,18.551892694063927
9171,False,11.802531930508561,21.495643854603316,17.39523281787671
9462,False,20.027418664711185,28.801729751284817,18.317992906440068
13075,False,0.7529965753424658,6.5643892694063934,17.09782876712329
12073,False,2.1556484018264843,8.232719178082192,15.595231164383561
14522,False,7.313912328767122,15.083302083333335,12.341199257990867
14625,False,4.639931621004566,14.022081278538813,16.655916152968036
6411,False,32.33653293064155,37.58680309825799,19.22184553156564
8311,False,35.210727739726025,33.582063356164376,14.231221461187214
8212,False,21.15124429223745,30.632223173515982,17.25945776255708
8115,False,22.90946061643836,28.68177796803653,14.282311643835616
9273,False,13.207242452468035,21.023583886774546,18.58214228371347
9161,False,12.923237663790527,25.107500936682076,18.386309886163247
9477,False,9.003278912247719,20.763713448636988,16.3355476988516
14521,False,11.291637899543376,18.658413356164385,11.978682676940641
14626,False,10.035594691780824,14.467378025114158,18.250433751902584
14524,False,13.687933847031966,22.718613755707764,17.501706078767125
8211,False,5.665747716894977,16.513715753424655,15.113259132420088
9775,False,14.60845209230993,29.79129159842466,17.84694670136701
15085,False,1.6886244101649543,8.556669897664241,13.912971075983641
8315,False,2.8753475161238584,10.674109349351598,11.02771805352283
8111,False,61.891299942922366,56.66954052511416,17.695930365296803
8336,False,3.3067865296803656,17.672003424657536,15.158144977168948
8335,False,6.177933789954338,21.210593607305935,15.422203196347034
9188,False,1.1649519758875568,7.149835985285959,12.086576262172947
9561,False,27.552724680078768,31.663132191583905,20.12929194955023
13072,False,1.2561872146118722,8.439577625570777,15.459468417047185
15091,False,20.104748707491147,20.169112306743152,18.404286854805942
16055,False,9.848321769750283,20.035773216283676,15.425363665924088
8435,False,7.580793378995434,22.588858447488583,14.073732876712327
8326,False,5.6666780821917815,13.365976027397261,13.870713470319636
9262,False,27.52625462844349,32.87344360073516,19.503689358575908
12071,False,2.2471113013698627,9.45245719178082,18.622294520547946
15089,False,19.43988441005565,22.183242345348173,18.752320691395546
8421,False,10.897768264840183,27.612049086757988,17.860759132420092
9776,False,9.403039305291095,24.27364519964497,15.28559058323973
9189,False,8.334260951360159,17.606699568181508,15.855972815438928
15081,False,0.9111282242385846,6.319499050273973,13.056416505821916
8116,False,17.904503424657534,27.58791095890411,20.04
8317,False,8.932089041095889,24.28066210045662,18.00806506849315
9187,False,29.98311919785331,36.13171333095548,19.048760087312782
13076,False,0.7928767123287672,6.00925799086758,17.741049657534248
13073,False,4.007779870624049,9.056207382039574,15.73768378995434
12053,False,15.84076826484018,22.379944634703197,20.16418578767124
8416,False,36.566307077625574,34.298841324200914,13.464982876712327
12070,False,1.6475970319634703,8.575806506849315,15.752074200913244
16064,False,16.38150601913585,20.293349202753426,18.292423163111017
8136,False,9.768715753424656,20.31079337899543,16.043869863013693
8415,False,33.04870814307458,30.19738203957382,13.543176369863017
13071,False,4.454252283105023,12.64709474885845,16.81944520547945
8426,False,6.677317351598173,16.78409817351598,15.254617579908675
8127,False,9.879109589041096,19.64292237442922,17.671563926940642
